SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;1749214555;3133,5;20250606 14:55:54;14:55:54;none;A/Q;Delinel;1;Common Bean;;;;1749214555;4,78795E-06;0,00478795;0,211840467;429,744;-1106,874799;-111,6060523;43,33103561;0,000218898;2,950889615;0,000218889;0,000136806;0,003989314;24,98338492;24,6356;3,111250707;29,90881355;0,950131043;3,176759391;2,161119664;-0,211148575;55,52183796;3,972285862;59,28696456;0,161645405;0,003896398;0,211840467;434,1533046;433,8364667;-0,000592626;65,93384186;0,00478795;9,416429339;9,423544196;-3,17059E-09;77,18488506;77;19;1;0;53874,22484;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,211840467;#DIV/0!;10,08937658;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214555;429,744;429,989;9,42311;9,41732;430,487;9,60951;399,967;100,73;0,0998792;24,9846;24,6356;999,9;0;0;10048,8;0;0;-0,244751;433,832;434,077;0,00579071;429,989;9,41732;0,949186;0,948602;6,15887;6,14997;0,0499957;0;0;0;-2,69;0,0499957;-0,23;-0,66;34,187;38,687;36,125;38,187;36,875;0;0;0;1749214554;0;2,948461538;-11,55487168;17,39282064;-5,052307692;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,164637335;0,073169708;0,038079498;1;0,000184195;-4,49785E-05;1,97123E-05;1;2;2;2/2;2,99512;2,81091;0,101575;0,102127;0,0569592;0,0570201;24475,3;25381,3;30991,2;31348,7;45808,6;42809,6;44872,6;41740,5;1,7452;2,234;0,0591949;0;23,663;999,9;26,3;32,4;12,7529;62,0436;7,0593;1;-0,133999;-0,086092;20,2405;5,22328;11,9069;4,97215;3,273;9999;9999;9999;999,9;1,87969;1,87988;1,8819;1,875;1,87836;1,87775;1,87485;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,743;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;116,1;116,3;1,06201;2,58545;1,44531;2,13989;1,54907;2,48291;37,1463;24,0875;18;304,66;723,04;24,1333;25,5052;30,0001;25,5791;25,5615;21,2749;32,026;0;24,1416;430;9,4543;101,423;99,9172
28;1749214675;3254;20250606 14:57:55;14:57:55;none;A/Q;Delinel;1;Common Bean;;;;1749214675;-1,33626E-06;-0,001336264;0,169156671;409,733;4761,338701;480,0858479;41,31338413;-6,09247E-05;2,948680707;-6,09254E-05;-3,80783E-05;0,003989314;25,0000693;24,6731;3,118232517;29,92107045;0,951376556;3,17962072;2,166855961;0,058929249;51,91936499;3,7183159;55,70059945;0,19448255;-0,00111735;0,169156671;413,9002611;413,6453939;-0,00018702;65,93384186;-0,001336264;9,437324526;9,435336224;3,91701E-07;77,18488506;78;19;1;0;53806,77465;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,169156671;#DIV/0!;8,056465209;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214675;409,733;410,024;9,43545;9,43711;410,489;9,62186;400,051;100,73;0,100014;24,9997;24,6731;999,9;0;0;10036,2;0;0;-0,290802;413,636;413,93;-0,00166035;410,024;9,43711;0,950429;0,950597;6,17783;6,18038;0,0499957;0;0;0;10,06;0,0499957;-13,69;-1,47;34,125;39,5;36,625;39,312;37,125;0;0;0;1749214675;0;1,7816;19,79538496;-22,82615409;-4,964;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,16249292;0,014924792;0,027842533;1;1,73071E-06;-0,001567596;0,00029236;1;2;2;2/2;2,99521;2,81093;0,0979856;0,0985233;0,057017;0,0571141;24573,5;25482,8;30991,8;31348,3;45806,5;42804,7;44873,4;41739,9;1,74455;2,2342;0,0596456;0;23,6932;999,9;26,2;32,3;12,6329;61,9436;7,06731;1;-0,134154;-0,0519798;20,2425;5,22328;11,9078;4,97185;3,273;9999;9999;9999;999,9;1,87971;1,87986;1,88187;1,875;1,87836;1,87775;1,87485;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;118,1;118,3;1,02295;2,58545;1,44531;2,13867;1,54907;2,50854;37,0986;24,0963;18;304,385;723,216;24,1677;25,501;29,9999;25,5769;25,561;20,4819;31,7485;0;24,177;410;9,45468;101,424;99,9158
29;1749214796;3374,5;20250606 14:59:55;14:59:55;none;A/Q;Delinel;1;Common Bean;;;;1749214796;3,85724E-06;0,003857241;0,160169319;389,739;-1052,677056;-106,1426824;39,29784794;0,000176255;2,947821095;0,000176249;0,000110156;0,003989314;25,01232474;24,6525;3,114395483;29,92213873;0,95218222;3,182199738;2,162213263;-0,170104342;57,33939347;4,107535732;61,28081417;0,21067265;0,003737552;0,160169319;393,7047834;393,4628485;-6,87559E-05;65,93384186;0,003857241;9,437338236;9,443066503;-6,83253E-08;77,18488506;77;19;1;0;53779,16495;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,160169319;#DIV/0!;7,628422464;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214796;389,739;390,057;9,44333;9,43778;390,51;9,62975;400,244;100,731;0,100192;25,0133;24,6525;999,9;0;0;10031,2;0;0;-0,317841;393,455;393,773;0,0055542;390,057;9,43778;0,951233;0,950673;6,19007;6,18155;0,0499957;0;0;0;-8,35;0,0499957;7,03;-0,8;34,812;40,875;37,437;41,312;37,937;0;0;0;1749214796;0;2,811538462;-27,86871793;11,0988034;-4,835384615;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,152143933;0,018610637;0,016861785;1;0,000169546;-7,58509E-06;2,34393E-05;1;2;2;2/2;2,99543;2,81107;0,0943167;0,0948364;0,0570534;0,0571171;24672,8;25586,7;30991;31348,1;45803,5;42804,1;44872,2;41739,5;1,7458;2,234;0,0592247;0;23,6795;999,9;26,2;32,3;12,6331;62,2437;6,72676;1;-0,13345;0,0337446;20,2424;5,22313;11,9068;4,97225;3,273;9999;9999;9999;999,9;1,87964;1,87979;1,88188;1,875;1,87835;1,87775;1,87486;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,771;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;120,1;120,3;0,982666;2,58667;1,44531;2,13989;1,54907;2,46948;37,027;24,1138;18;304,923;723,098;24,1098;25,5096;30,0002;25,583;25,5657;19,6818;31,7485;0;24,1031;390;9,45468;101,422;99,9149
30;1749214916;3495;20250606 15:01:56;15:01:56;none;A/Q;Delinel;1;Common Bean;;;;1749214916;5,42599E-06;0,005425992;0,1496733;369,779;-591,6830281;-59,65931192;37,28476169;0,000248084;2,950118469;0,000248073;0,000155046;0,003989314;24,99761956;24,6437;3,11275762;29,93559029;0,951798509;3,179488025;2,160959111;-0,239286257;56,50932339;4,044450244;60,31847669;0,142429007;0,006098291;0,1496733;373,5256151;373,2944485;0,000678821;65,93384186;0,005425992;9,431416263;9,439477273;2,33591E-08;77,18488506;77;19;1;0;53849,02342;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,1496733;#DIV/0!;7,128526048;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214916;369,779;369,996;9,43965;9,43059;370,565;9,62606;400,048;100,73;0,0998516;24,999;24,6437;999,9;0;0;10044,4;0;0;-0,216705;373,303;373,518;0,00905704;369,996;9,43059;0,95086;0,949948;6,1844;6,1705;0,0499957;0;0;0;5,8;0,0499957;-6,71;-1,54;34,5;39,312;36,562;39;37,25;0;0;0;1749214916;0;2,198846154;18,88512836;-14,28034209;-4,032307692;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,145937098;-0,035120129;0,03478506;1;0,000191622;9,12808E-06;1,38628E-05;1;2;2;2/2;2,99521;2,81084;0,0905685;0,0910446;0,057036;0,0570829;24774,6;25693,1;30990,8;31347,2;45804,3;42805;44872,2;41738,8;1,74527;2,23452;0,0596121;0;23,6643;999,9;26,2;32,3;12,6327;62,0237;6,87099;1;-0,133953;-0,00953976;20,2405;5,22283;11,9068;4,9721;3,273;9999;9999;9999;999,9;1,87959;1,87974;1,88187;1,875;1,87829;1,8777;1,87485;1,88247;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,786;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;122,1;122,3;0,942383;2,58179;1,44531;2,13989;1,54907;2,49512;36,9794;24,1225;18;304,711;723,578;24,0886;25,5117;30;25,5834;25,5657;18,881;31,7485;0;24,0886;370;9,45468;101,421;99,9129
31;1749215037;3615,5;20250606 15:03:56;15:03:56;none;A/Q;Delinel;1;Common Bean;;;;1749215037;6,82791E-06;0,00682791;0,158721148;349,778;-463,3237417;-46,71558923;35,26710138;0,00031158;2,949294658;0,000311562;0,000194728;0,003989314;25,0017564;24,6639;3,11651838;29,91682033;0,951456946;3,180341144;2,165061434;-0,301110851;53,99720608;3,866214847;57,56629939;0,153866037;0,006213521;0,158721148;353,3548441;353,1149394;-5,70653E-05;65,93384186;0,00682791;9,426969165;9,437111329;6,2112E-08;77,18488506;77;19;1;0;53824,00655;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,158721148;#DIV/0!;7,559450056;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215037;349,778;350,012;9,43652;9,42729;350,582;9,62293;400,101;100,727;0,1001;25,0035;24,6639;999,9;0;0;10040;0;0;-0,2341;353,11;353,343;0,00923061;350,012;9,42729;0,950509;0,949579;6,17904;6,16487;0,0499957;0;0;0;6,24;0,0499957;-7,44;-0,62;34;39,062;36,375;38,75;36,937;0;0;0;1749215036;0;2,2256;5,459231031;-11,23000002;-5,292;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,152145914;-0,015609649;0,014582478;1;0,000267076;0,000119275;2,83325E-05;1;2;2;2/2;2,99527;2,81105;0,0867196;0,0871731;0,0570198;0,0570655;24879,7;25803,1;30991,2;31348;45805,2;42806,6;44872,3;41739,6;1,74518;2,2346;0,062339;0;23,6396;999,9;26,3;32,2;12,6098;61,9637;6,87099;1;-0,132998;0,284703;20,2421;5,22253;11,9078;4,9724;3,273;9999;9999;9999;999,9;1,87958;1,87973;1,88187;1,87492;1,87822;1,87765;1,87482;1,88242;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,804;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;124,2;124,3;0,9021;2,59155;1,44531;2,13989;1,54907;2,48291;36,8842;24,1313;18;304,659;723,618;24,3157;25,5074;30,0006;25,5813;25,5636;18,066;31,7485;0;24,2256;350;9,45468;101,422;99,915
32;1749215157;3736;20250606 15:05:57;15:05:57;none;A/Q;Delinel;1;Common Bean;;;;1749215157;5,43418E-06;0,005434183;0,192728878;369,684;-865,8045074;-87,29713358;37,27441155;0,000247855;2,953026606;0,000247843;0,000154903;0,003989314;25,00391871;24,6605;3,115885103;29,85890298;0,949716886;3,180682447;2,166168217;-0,239647473;54,89339106;3,925383246;58,58311615;0,218074806;0,005161555;0,192728878;373,4844316;373,1946424;-0,000309537;65,93384186;0,005434183;9,411394027;9,419470909;-2,24733E-07;77,18488506;77;19;1;0;53933,08036;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,192728878;#DIV/0!;9,179144344;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215157;369,684;370,014;9,4192;9,41153;370,471;9,6056;399,969;100,728;0,0997652;25,0053;24,6605;999,9;0;0;10061,2;0;0;-0,329773;373,2;373,53;0,00767708;370,014;9,41153;0,948778;0,948005;6,15265;6,14084;0,0499957;0;0;0;11,88;0,0499957;-9,17;-0,76;34,687;40,625;37,312;41;37,812;0;0;0;1749215157;0;3,19;18,86837616;-6,011624107;-5,391538462;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,175416651;0,038280089;0,024276622;1;0,000254129;-0,000118095;2,48999E-05;1;2;2;2/2;2,99512;2,8109;0,0905499;0,091047;0,0569405;0,0569917;24775,6;25694;30991,4;31348,3;45809,5;42810,5;44872,7;41740,1;1,745;2,2353;0,0618771;0;23,6439;999,9;26,3;32,2;12,61;62,0737;6,55048;1;-0,134665;-0,0218028;20,2432;5,22253;11,9077;4,972;3,273;9999;9999;9999;999,9;1,87958;1,87973;1,88186;1,87488;1,87821;1,87759;1,87476;1,88238;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,787;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;126,2;126,3;0,942383;2,60742;1,44531;2,13989;1,54907;2,36694;36,7654;24,1313;18;304,568;724,229;24,141;25,501;30;25,5769;25,5615;18,8806;31,7485;0;24,1406;370;9,45468;101,423;99,916
33;1749215278;3856,5;20250606 15:07:57;15:07:57;none;A/Q;Delinel;1;Common Bean;;;;1749215278;2,46522E-06;0,002465217;0,153180726;389,723;-1760,959766;-177,5508693;39,29428641;0,000112703;2,949715489;0,000112701;7,04383E-05;0,003989314;25,00268551;24,6333;3,110822935;29,86399507;0,949765598;3,180303223;2,161057337;-0,10871607;58,83927274;4,211653983;62,94619996;0,173463016;0,003150102;0,153180726;393,6712419;393,4381333;0,000177022;65,93384186;0,002465217;9,416183144;9,419845734;-1,28777E-08;77,18488506;78;19;1;0;53836,34945;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,153180726;#DIV/0!;7,295575059;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215278;389,723;389,985;9,41983;9,41515;390,494;9,60623;400,055;100,726;0,100193;25,0033;24,6333;999,9;0;0;10042,5;0;0;-0,262177;393,429;393,692;0,0046854;389,985;9,41515;0,948818;0,948346;6,15326;6,14606;0,0499957;0;0;0;11,55;0,0499957;-2,85;-1,18;34,812;40,062;37;40,062;37,625;0;0;0;1749215277;0;2,8048;-25,71769261;34,83692342;-4,968;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,189906486;-0,056607833;0,021798426;1;8,81389E-05;0,000165748;2,86954E-05;1;2;2;2/2;2,99522;2,81116;0,0943101;0,0948189;0,0569419;0,0570074;24673,3;25587,4;30991,4;31348,2;45809,3;42809,7;44872,5;41740;1,74443;2,2354;0,0601113;0;23,6456;999,9;26,3;32,2;12,6103;61,9538;7,07933;1;-0,134677;0,0440714;20,2408;5,22088;11,9066;4,97185;3,27255;9999;9999;9999;999,9;1,87958;1,87973;1,88187;1,87485;1,8782;1,87759;1,87475;1,88238;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,771;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;128,2;128,3;0,982666;2,59155;1,44531;2,13989;1,54907;2,5061;36,6233;24,1313;18;304,324;724,292;24,0533;25,4988;30,0002;25,5748;25,5594;19,6857;31,4778;0;24,0533;390;9,45574;101,423;99,9159
34;1749215398;3977;20250606 15:09:58;15:09:58;none;A/Q;Delinel;1;Common Bean;;;;1749215398;3,42006E-06;0,003420064;0,212728815;409,739;-1745,123972;-175,9507022;41,31160074;0,000156261;2,945943745;0,000156256;9,76606E-05;0,003989314;24,9895374;24,6439;3,112794836;29,90915727;0,9504706;3,177858178;2,162324236;-0,150824829;55,0317257;3,944111164;58,82900135;0,205265225;0,003601906;0,212728815;413,9626838;413,635303;0,000801787;65,93384186;0,003420064;9,422063434;9,427143217;1,56247E-08;77,18488506;77;19;1;0;53728,17196;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,212728815;#DIV/0!;10,13168616;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215398;409,739;410,049;9,42701;9,42166;410,495;9,61342;400,144;100,724;0,100185;24,9904;24,6439;999,9;0;0;10021,2;0;0;-0,310242;413,638;413,949;0,00535393;410,049;9,42166;0,949529;0,94899;6,16411;6,15589;0,0499957;0;0;0;-1,68;0,0499957;-3,61;-1,8;33,812;38,5;36,062;38;36,625;0;0;0;1749215398;0;0,035;-1,19418842;-3,298461328;-4,142307692;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,202919988;-0,014532755;0,032988377;1;0,000151028;9,99181E-05;2,25292E-05;1;2;2;2/2;2,99532;2,81097;0,0979815;0,0985231;0,0569748;0,0570381;24572,5;25482,3;30990,4;31347,7;45806,5;42807,4;44871,4;41739,1;1,7453;2,23565;0,0600219;0;23,6578;999,9;26,3;32,1;12,5388;62,1838;6,85497;1;-0,134393;-0,171171;20,2433;5,22313;11,9075;4,9717;3,273;9999;9999;9999;999,9;1,87958;1,87973;1,88186;1,87486;1,8782;1,87759;1,87477;1,88233;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;130,2;130,3;1,02295;2,59277;1,44531;2,13989;1,54907;2,49146;36,5287;24,14;18;304,69;724,52;24,2535;25,501;30,0001;25,5769;25,5594;20,4828;31,4778;0;24,2615;410;9,45574;101,42;99,9139
35;1749215519;4097,5;20250606 15:11:58;15:11:58;none;A/Q;Delinel;1;Common Bean;;;;1749215519;3,99451E-06;0,003994509;0,177308763;429,739;-1117,523283;-112,6730645;43,32796536;0,000181937;2,950994993;0,000181931;0,000113707;0,003989314;25,0007902;24,6722;3,118064793;29,84271714;0,949004025;3,180018831;2,169060768;-0,176157864;52,43739627;3,752493368;56,01772108;0,155630986;0,003855179;0,177308763;434,0781681;433,8109818;-0,00020603;65,93384186;0,003994509;9,40624311;9,41218028;-1,01611E-08;77,18488506;77;19;1;0;53874,06868;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,177308763;#DIV/0!;8,444726846;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215519;429,739;429,975;9,41249;9,40676;430,481;9,59889;399,884;100,724;0,0999079;25,0018;24,6722;999,9;0;0;10050;0;0;-0,236145;433,822;434,058;0,00573349;429,975;9,40676;0,948063;0,947486;6,14174;6,13291;0,0499957;0;0;0;-9,02;0,0499957;0,49;-0,76;34,5;40,375;37,062;40,562;37,625;0;0;0;1749215519;0;2,5684;33,63461537;-16,25999966;-5,6404;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,174028744;-0,030045373;0,024843885;1;0,000177167;1,63097E-05;1,39911E-05;1;2;2;2/2;2,99503;2,81095;0,101569;0,10212;0,0569069;0,0569671;24474,3;25380,4;30989,7;31347,3;45808,7;42810,2;44870,3;41738,7;1,74437;2,23638;0,0606664;0;23,6755;999,9;26,3;32,1;12,5387;62,1538;6,59055;1;-0,134096;-0,0790087;20,2432;5,22298;11,9056;4,9723;3,273;9999;9999;9999;999,9;1,87958;1,87973;1,88184;1,87485;1,8782;1,87759;1,87471;1,88232;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,742;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;132,2;132,3;1,06323;2,6062;1,44531;2,13989;1,54907;2,34863;36,4343;24,1313;18;304,314;725,184;24,1914;25,5004;30;25,5769;25,5594;21,2786;31,4778;0;24,1902;430;9,45574;101,417;99,9128
36;1749215639;4218;20250606 15:13:59;15:13:59;none;A/Q;Delinel;1;Common Bean;;;;1749215639;-2,28569E-06;-0,002285692;0,158053727;449,74;2815,32667;283,8557226;45,34510116;-0,000104376;2,947295161;-0,000104378;-6,52364E-05;0,003989314;25,00121532;24,6525;3,114395483;29,90847639;0,95102714;3,179791333;2,163368343;0,100799015;55,31120216;3,962698722;59,37868921;0,175808933;-0,001063347;0,158053727;454,2602603;454,0240667;-0,000470055;65,93384186;-0,002285692;9,43583484;9,432437552;1,32412E-07;77,18488506;77;19;1;0;53765,92188;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,158053727;#DIV/0!;7,527662657;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749215639;449,74;450,003;9,43244;9,43402;450,47;9,61885;399,994;100,725;0,100146;25,0006;24,6525;999,9;0;0;10028,8;0;0;-0,262939;454,023;454,289;-0,00158024;450,003;9,43402;0,950087;0,950246;6,17261;6,17504;0,0499957;0;0;0;-6,06;0,0499957;-5,95;-1,36;35,125;41,25;37,75;41,812;38,25;0;0;0;1749215639;0;2,158;-8,543846053;2,706922862;-4,478;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,175244207;0,064745717;0,021549429;1;-0,000208479;-0,000325781;0,000206371;1;2;2;2/2;2,99515;2,811;0,105081;0,105658;0,0570004;0,0570971;24378,3;25279,5;30989,3;31346,2;45803,2;42802,9;44869,3;41737,4;1,7448;2,23657;0,0610203;0;23,6499;999,9;26,3;32;12,4668;62,2038;7,05128;1;-0,133684;-0,0947876;20,2409;5,22268;11,9078;4,9717;3,273;9999;9999;9999;999,9;1,87958;1,87973;1,88182;1,87485;1,8782;1,87759;1,87472;1,88238;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,73;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;134,2;134,4;1,10229;2,58423;1,44531;2,13989;1,54907;2,50854;36,3635;24,1313;18;304,497;725,396;24,1186;25,5052;30;25,5791;25,5615;22,0615;31,1942;0;24,1114;450;9,45772;101,416;99,9094
