SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;1745051586;4528,6;122,5;20250419 10:33:06;10:33:06;none;;;;1745051586;2,16E-05;0,021581777;-0,325179859;51,1298;275,5803847;27,74076921;5,146882943;0,002293768;2,946216507;0,002292776;0,001433074;0,003991468;24,97953272;24,8185;3,145432972;69,98005245;2,223164166;3,176854101;0,922268806;-0,951756375;26,46214829;1,89797752;27,41236091;-0,409041787;0,020315487;-0,325179859;51,7187597;52,30141939;-0,012571776;65,79268216;0,021581777;22,05292162;22,08468727;-1,38E-05;77,20789712;34;8;1;0;53733,53592;RECT-3055-20250416-10_33_11;10296,8;4,594615385;2,93;-0,568128118;-0,325179859;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,325179859;#DIV/0!;-2,22E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-1,760166359;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745051586;51,1298;50,5178;22,0852;22,0554;50,8168;21,7771;400,003;100,563;0,100076;24,9851;24,8185;999,9;0;0;10038,8;0;0,221054;0,611996;52,2845;51,6571;0,0298328;50,5178;22,0554;2,22095;2,21795;19,1142;19,0926;0,0500092;0;0;0;-10,75;0,0500092;5,85;1,32;34,125;38,937;36,5;38,687;36,687;0;0;0;121,6000001;0;4,594615385;30,20786271;-27,25811942;-3,022307692;15;1745051098;10:24:57;1745046648;1745051098;8;-0,021;-0,034;0,108;0,284;400;22;0,45;0,19;-0,240445257;0,01014987;0,04033733;1;0,003013222;-0,004607321;0,000714815;1;2;2;02/Feb;3,01875;2,77509;0,0148273;0,0146295;0,113818;0,113447;25486;29747;22667,4;27735,3;29104,2;35094,5;36332,1;44019,5;1,7333;2,24415;0,0827238;0;23,4593;999,9;61,3;27,8;22,8615;62,2914;11,4383;1;-0,216326;-0,500379;20,2989;5,19707;11,9501;4,947;3,3;9999;9999;9999;219,9;1,8602;1,86081;1,8616;1,85728;1,85694;1,85792;1,85876;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,313;0,3081;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087494739;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;82,3;8,1;0,281982;2,58911;1,54663;2,24365;1,49658;2,41211;34,236;24,2013;18;339,601;695,86;24,4928;24,6078;30,0001;24,5911;24,5863;5,66885;9,91856;100;24,5032;50;22,0344;100,274;100,773
38;1745051709;4651,1;138;20250419 10:35:08;10:35:08;none;;;;1745051709;1,62E-06;0,001624923;-0,081596702;100,287;849,9537893;85,56227499;10,0955887;0,000172507;2,948248732;0,000172502;0,000107814;0,003991468;25,00670277;24,8403;3,149528993;69,99609319;2,226592371;3,181023782;0,922936622;-0,071659119;26,51219041;1,900675123;28,34519788;-0,083201643;-0,014519661;-0,081596702;102,4257219;102,5526121;-0,000256364;65,79268216;0,001624923;22,14218922;22,14448788;1,09E-05;77,20789712;34;9;1;0;53789,13772;RECT-3056-20250416-10_35_13;10294,3;2,475384615;2,87;0,13749665;-0,081596702;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,081596702;#DIV/0!;8,81E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;7,272904483;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745051709;100,287;100,16;22,1184;22,1397;100,004;21,8334;399,958;100,567;0,0999728;25,0071;24,8403;999,9;0;0;10050;0;0,221054;0,127769;102,558;102,427;0,00384521;100,16;22,1397;2,22691;2,22653;19,1572;19,1545;0,0500092;0;0;0;5,12;0,0500092;-2,31;0,83;34,812;40,562;37,437;41,062;37,562;0;0;0;122;0;2,475384615;2,550427463;6,634529646;-3,426153846;15;1745051726;10:35:25;1745046648;1745051726;9;-0,021;-0,026;0,108;0,285;400;22;0,45;0,13;-0,097291527;-0,006843465;0,015917269;1;0,000169196;0,000465911;0,000114839;1;2;2;02/Feb;3,01872;2,77508;0,0287112;0,0285334;0,114031;0,113752;25126,8;29328,4;22667,5;27736,6;29097,9;35083,9;36332,7;44021,2;1,73328;2,24427;0,083331;0;23,4712;999,9;61,2;27,8;22,8231;61,9414;11,4824;1;-0,216326;-0,21732;20,2997;5,19722;11,9501;4,94715;3,3;9999;9999;9999;219,9;1,8602;1,86081;1,86158;1,85725;1,85691;1,85791;1,85872;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,283;0,285;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,087494739;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;84,3;10,2;0,385742;2,58789;1,54663;2,24365;1,49658;2,43896;34,2814;24,2101;18;339,581;695,968;24,2559;24,6078;30,0001;24,5896;24,5863;7,7595;9,35072;100;24,2522;100;22,1856;100,275;100,777
39;1745051847;4789,1;122;20250419 10:37:26;10:37:26;none;;;;1745051847;2,65E-06;0,002645541;-0,047003059;200,092;460,371311;46,34288809;20,1420917;0,000283582;2,945567904;0,000283567;0,00017723;0,003991468;24,98393799;24,8154;3,144850888;70,22181269;2,230778029;3,176759391;0,914072859;-0,116668378;26,8692065;1,927562881;28,68409247;-0,026589322;0,002931934;-0,047003059;204,5554044;204,628297;-0,000119571;65,79365832;0,002645541;22,155625;22,15948545;2,49E-06;77,20746596;34;8;1;0;53714,66957;RECT-3057-20250416-10_37_31;10297,9;2,9396;3,74;0,214010695;-0,047003059;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,047003059;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;4,672663668;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745051847;200,092;200,053;22,1606;22,1563;199,869;21,849;400,041;100,564;0,100153;24,9846;24,8154;999,9;0;0;10035;0;0,221054;0,0386963;204,627;204,586;0,0043087;200,053;22,1563;2,22856;2,22813;19,1691;19,166;0,0500092;0;0;0;11,86;0,0500092;-8,06;1,26;34,5;38,937;36,625;38,75;36,75;0;0;0;137,2;0;2,9396;6,326153732;-8,479230779;-2,2348;15;1745051726;10:35:25;1745046648;1745051726;9;-0,021;-0,026;0,108;0,285;400;22;0,45;0,13;-0,028113235;-0,104502408;0,019331534;1;0,000402512;-0,000219659;8,02E-05;1;2;2;02/Feb;3,01881;2,77513;0,0544839;0,0541171;0,114085;0,113808;24459,6;28557;22667,3;27737,7;29096,6;35084,2;36332,6;44023,5;1,734;2,24443;0,0828952;0;23,4534;999,9;61,1;27,8;22,7889;62,0614;11,3301;1;-0,216867;-0,312195;20,2973;5,19857;11,9501;4,94645;3,3;9999;9999;9999;220;1,8602;1,86081;1,86158;1,85727;1,85691;1,85791;1,85875;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,223;0,3116;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086606168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;86,6;2;0,616455;2,57446;1,54663;2,24365;1,49658;2,43164;34,2814;24,2013;18;339,893;696,057;24,2456;24,6057;30,0001;24,5875;24,5832;12,3701;9,35072;100;24,2573;200;22,1864;100,274;100,782
40;1745051969;4911,1;122,5;20250419 10:39:28;10:39:28;none;;;;1745051969;7,16E-06;0,007156627;0,01989042;299,955;254,20168;25,59021197;30,19614989;0,000765009;2,94761814;0,000764899;0,000478072;0,003991468;24,99637036;24,8405;3,149566593;70,2302873;2,232857074;3,179336381;0,916709518;-0,31560727;25,06042069;1,796902489;26,54570738;0,027627316;0,007908632;0,01989042;306,7946666;306,7638303;4,85E-05;65,79365832;0,007156627;22,16927137;22,17976121;9,14E-07;77,20746596;34;9;1;0;53772,32939;RECT-3058-20250416-10_39_33;10295,3;1,2;3,05;0,606557377;0,01989042;-;-;0;0;#DIV/0!;0,5;0,021007729;0,01989042;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,648648649;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745051969;299,955;300;22,1802;22,1686;299,791;21,868;399,994;100,569;0,0999333;24,9982;24,8405;999,9;0;0;10046,2;0;0,221054;-0,0452271;306,759;306,802;0,0116806;300;22,1686;2,23064;2,22947;19,1841;19,1756;0,0500092;0;0;0;2,57;0,0500092;-7,69;1,06;34,312;39,5;36,75;39,437;36,937;0;0;0;121,4000001;0;1,2;-2,627692373;-18,30999979;-3,3096;15;1745051726;10:35:25;1745046648;1745051726;9;-0,021;-0,026;0,108;0,285;400;22;0,45;0,13;0,056620449;-0,077803293;0,021471864;1;0,000941719;9,77E-06;8,78E-05;1;2;2;02/Feb;3,01876;2,77501;0,0769171;0,076401;0,114163;0,113859;23879,5;27883,5;22667,4;27736,8;29094,9;35082,7;36333,1;44023,5;1,7337;2,24485;0,085026;0;23,4435;999,9;61,1;27,9;22,9204;62,0414;11,3381;1;-0,217652;-0,465155;20,299;5,19408;11,9501;4,94765;3,3;9999;9999;9999;220;1,8602;1,86081;1,86158;1,85722;1,8569;1,85791;1,85877;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,164;0,3122;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086606168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;88,7;4;0,842285;2,56714;1,54663;2,24243;1,49658;2,40234;34,2814;24,2013;18;339,713;696,328;24,4839;24,5954;29,9999;24,5792;24,5761;16,8741;9,35072;100;24,4834;300;22,1389;100,275;100,781
41;1745052091;5033,6;122,5;20250419 10:41:31;10:41:31;none;;;;1745052091;3,90E-06;0,003902883;0,000388229;399,988;392,5764467;39,52260457;40,26876214;0,000417727;2,949369317;0,000417694;0,000261062;0,003991468;25,00081341;24,835;3,148532743;70,21907844;2,232979917;3,180018831;0,915552825;-0,172117161;26,52226729;1,900573687;28,25471528;0,017552296;0,002795928;0,000388229;409,0608688;409,0564303;0,000575972;65,79365832;0,003902883;22,17466537;22,18044788;-7,57E-06;77,20746596;34;8;1;0;53823,08481;RECT-3059-20250416-10_41_35;10292;1,2732;2,29;0,444017467;0,000388229;-;-;0;0;#DIV/0!;0,5;0,021007729;0,000388229;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,252163651;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052091;399,988;400,016;22,1801;22,176;399,88;21,8679;400,085;100,575;0,0999256;25,0018;24,835;999,9;0;0;10055,6;0;0,256975;-0,0286865;409,061;409,088;0,00413132;400,016;22,176;2,23077;2,23035;19,185;19,182;0,0500092;0;0;0;-1,8;0,0500092;-1,42;0,52;35;40,812;37,625;41,5;37,75;0;0;0;121,6000001;0;1,2732;24,01230801;-14,74615397;-4,2008;15;1745051726;10:35:25;1745046648;1745051726;9;-0,021;-0,026;0,108;0,285;400;22;0,45;0,13;0,019568329;-0,026140614;0,033654324;1;0,000262992;0,000220553;0,000108169;1;2;2;02/Feb;3,01887;2,77509;0,0966251;0,0959712;0,11417;0,113893;23370,4;27292,7;22667,7;27736,6;29095,5;35081,8;36333,6;44023,4;1,73463;2,24497;0,0855252;0;23,4297;999,9;61;27,9;22,88;61,6814;11,3101;1;-0,217541;-0,318303;20,299;5,19872;11,9501;4,9476;3,3;9999;9999;9999;220;1,8602;1,86081;1,86157;1,8572;1,85689;1,85791;1,85876;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,108;0,3122;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086606168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;90,7;6,1;1,05835;2,55249;1,54663;2,24365;1,49658;2,41089;34,3042;24,2013;18;340,103;696,38;24,3099;24,591;30,0001;24,5751;24,5719;21,2157;9,35072;100;24,3104;400;22,1475;100,277;100,781
42;1745052214;5156,1;122,5;20250419 10:43:33;10:43:33;none;;;;1745052214;4,32E-06;0,004315953;0,006556352;499,962;470,097822;47,32803044;50,33466577;0,000463451;2,948756482;0,000463411;0,000289635;0,003991468;24,97970628;24,8222;3,14612784;70,32433986;2,233528936;3,176039676;0,912598904;-0,190333549;25,21317481;1,806832671;26,8336654;0,014807917;0,002386428;0,006556352;511,3633197;511,3225212;0,004606257;65,79365832;0,004315953;22,17847722;22,1847897;2,22E-06;77,20746596;34;8;1;0;53808,97706;RECT-3060-20250416-10_43_38;10302,4;3,0004;3,43;0,125247813;0,006556352;-;-;0;0;#DIV/0!;0,5;0,021007729;0,006556352;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;7,984171322;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052214;499,962;499,986;22,1851;22,1816;499,907;21,8727;400,026;100,577;0,099983;24,9808;24,8222;999,9;0;0;10051,9;0;0,262501;-0,024292;511,305;511,328;0,00352478;499,986;22,1816;2,23132;2,23096;19,189;19,1864;0,0500092;0;0;0;-9,86;0,0500092;10,02;0,83;34,187;38,375;36,25;37,937;36,375;0;0;0;121,8;0;3,0004;9,363076972;0,037692261;-2,6144;15;1745051726;10:35:25;1745046648;1745051726;9;-0,021;-0,026;0,108;0,285;400;22;0,45;0,13;0,060258839;-0,169167506;0,060178223;1;9,73E-05;0,000352155;0,000113333;1;2;2;02/Feb;3,0188;2,77511;0,1142;0,113435;0,114191;0,113916;22915,4;26765,7;22667;27736,3;29094,6;35081,3;36332,8;44023,3;1,73412;2,2453;0,0829808;0;23,4587;999,9;60,9;27,9;22,8419;61,8714;11,4383;1;-0,217597;-0,333393;20,2975;5,19752;11,9501;4,94625;3,3;9999;9999;9999;220,1;1,8602;1,86081;1,86158;1,85726;1,85692;1,85792;1,85875;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,055;0,3124;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086606168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;92,8;8,1;1,26709;2,53784;1,54663;2,24365;1,49658;2,41699;34,3042;24,2013;18;339,879;696,633;24,2426;24,5933;30,0001;24,5751;24,5699;25,373;9,35072;100;24,2516;500;22,1711;100,274;100,78
43;1745052336;5278,6;138;20250419 10:45:36;10:45:36;none;;;;1745052336;3,23E-06;0,003232489;0,036997671;599,924;420,5747283;42,34849792;60,40752941;0,000344795;2,948353435;0,000344773;0,000215485;0,003991468;25,01068664;24,8474;3,150864024;70,14890966;2,232038899;3,181858292;0,918825125;-0,142552784;26,08396255;1,870017065;27,8154183;0,042885532;-0,010363492;0,036997671;613,6030172;613,5553939;-0,001367891;65,79365832;0,003232489;22,18441239;22,18934364;-2,43E-05;77,20746596;34;8;1;0;53791,97103;RECT-3061-20250416-10_45_41;10297,1;3,8248;2,5;-0,52992;0,036997671;-;-;0;0;#DIV/0!;0,5;0,021007729;0,036997671;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-1,887077295;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052336;599,924;599,979;22,167;22,1822;599,918;21,876;400,017;100,592;0,09997;25,0115;24,8474;999,9;0;0;10048,1;0;0,256975;-0,0541992;613,538;613,589;0,0062809;599,979;22,1822;2,23199;2,23136;19,1938;19,1892;0,0500092;0;0;0;6,05;0,0500092;-7,46;1,3;34,437;39,812;36,937;39,937;37,125;0;0;0;121,6000001;0;3,8248;-21,19076906;-2,528461445;-4,3156;15;1745052353;10:45:53;1745046648;1745052353;10;-0,021;-0,022;0,108;0,291;400;22;0,45;0,14;0,039937249;-0,118906218;0,049479812;1;0,000602651;0,000240265;0,000117753;1;2;2;02/Feb;3,01879;2,77506;0,130163;0,129306;0,114219;0,113935;22502,5;26286,2;22666,6;27735,3;29093,3;35080,2;36331,8;44022,3;1,73412;2,24538;0,0813752;0;23,5104;999,9;60,9;27,9;22,8373;61,9614;11,4103;1;-0,21721;-0,171705;20,2996;5,19692;11,9501;4,94715;3,3;9999;9999;9999;220,1;1,8602;1,86081;1,8616;1,8572;1,85695;1,85791;1,85875;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,006;0,291;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,086606168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;94,8;10,2;1,46851;2,53784;1,54663;2,24243;1,49658;2,41821;34,3269;24,2013;18;339,891;696,725;24,2706;24,5954;30,0001;24,5772;24,5719;29,4154;9,35072;100;24,2649;600;22,1679;100,272;100,777
44;1745052474;5416,6;122;20250419 10:47:54;10:47:54;none;;;;1745052474;6,26E-06;0,006255815;-0,058462382;500,085;631,4614756;63,59131111;50,36104662;0,000668965;2,947266735;0,000668881;0,000418058;0,003991468;25,00070344;24,8376;3,149021435;70,19645862;2,232327145;3,180113626;0,91669429;-0,275881452;26,16968438;1,876674888;27,77446929;-0,068908887;0,008455843;-0,058462382;511,3399978;511,4319212;-0,000338894;65,79217491;0,006255815;22,1579335;22,16708061;3,41E-06;77,20811692;33;8;1;0;53762,10994;RECT-3062-20250416-10_47_58;10291,4;1,13;3,41;0,668621701;-0,058462382;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,058462382;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,495614035;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052474;500,085;499,988;22,167;22,1546;500,03;21,8495;400,084;100,605;0,0999734;25,0023;24,8376;999,9;0;0;10040,6;0;0,225198;0,0963135;511,421;511,316;0,0124054;499,988;22,1546;2,2301;2,22885;19,1802;19,1712;0,0500092;0;0;0;-6,48;0,0500092;6,24;0,77;35,187;41,125;37,875;42;38;0;0;0;137,6000001;0;1,13;-19,97606846;-4,305982423;-4,035;15;1745052353;10:45:53;1745046648;1745052353;10;-0,021;-0,022;0,108;0,291;400;22;0,45;0,14;-0,068504391;0,104824859;0,045438061;1;0,000893618;-0,000534786;0,000143082;1;2;2;02/Feb;3,01886;2,775;0,114248;0,113462;0,114133;0,113848;22913,1;26764,3;22666;27735,8;29095,3;35083,5;36331,1;44022,6;1,73482;2,2447;0,0833534;0;23,4681;999,9;60,9;27,9;22,8385;62,0814;11,3141;1;-0,216829;-0,0957408;20,2993;5,19872;11,9501;4,94745;3,3;9999;9999;9999;220,2;1,8602;1,86081;1,8616;1,85721;1,85696;1,85791;1,85875;1,85833;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,055;0,3175;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,080711168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;97,1;2;1,26709;2,52075;1,54663;2,24243;1,49658;2,3938;34,3269;24,2013;18;340,239;696,225;24,2253;24,6031;30,0001;24,5834;24,5781;25,3679;9,62303;100;24,186;500;22,1077;100,27;100,778
45;1745052596;5538,6;122,5;20250419 10:49:56;10:49:56;none;;;;1745052596;2,63E-05;0,026340664;-0,1518809;400,196;479,9988033;48,34556779;40,30781476;0,00281398;2,946652578;0,002812488;0,001757939;0,003991468;24,96800083;24,8059;3,14306767;70,07768081;2,224898793;3,174903574;0,918168878;-1,161623289;26,83144281;1,923958233;27,59776922;-0,133080222;0,025977459;-0,1518809;409,0259407;409,2579939;0,000130618;65,79217491;0,026340664;22,05200246;22,09072061;-1,09E-05;77,20811692;34;8;1;0;53749,42814;RECT-3063-20250416-10_50_00;10299,4;1,344615385;3,74;0,64047717;-0,1518809;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,1518809;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,561335902;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052596;400,196;400,012;22,0899;22,0518;400,088;21,7751;400,057;100,62;0,100184;24,9748;24,8059;999,9;0;0;10035,6;0;0,225198;0,184357;409,236;409,032;0,0381489;400,012;22,0518;2,22268;2,21884;19,1267;19,099;0,0500092;0;0;0;-2,4;0,0500092;-0,11;0,75;33,937;38,312;36,125;37,875;36,375;0;0;0;121,6000001;0;1,344615385;23,319658;-29,8974361;-0,802307692;15;1745052353;10:45:53;1745046648;1745052353;10;-0,021;-0,022;0,108;0,291;400;22;0,45;0,14;-0,159221145;0,05129795;0,02181494;1;0,003123126;1,75E-05;0,000400989;1;2;2;02/Feb;3,01881;2,77517;0,0967019;0,0960084;0,113875;0,113499;23366,5;27289,1;22665,9;27734,1;29103,5;35095,5;36331;44020,4;1,73445;2,24452;0,0837632;0;23,4295;999,9;60,8;27,9;22,7956;61,9414;11,2941;1;-0,216608;-0,512898;20,2987;5,19423;11,9501;4,94735;3,3;9999;9999;9999;220,2;1,8602;1,86081;1,86159;1,85725;1,85696;1,85795;1,85877;1,85831;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,108;0,3148;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,080711168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;99,1;4;1,05713;2,52319;1,54663;2,24243;1,49658;2,42676;34,3269;24,2013;18;340,083;696,101;24,4591;24,6057;30;24,5854;24,5801;21,2044;10,1824;100;24,4775;400;22,0084;100,269;100,773
46;1745052719;5661,1;122,9;20250419 10:51:58;10:51:58;none;;;;1745052719;7,79E-06;0,007790851;-0,12262725;300,168;529,954721;53,38234011;30,23592324;0,000831446;2,950331833;0,000831316;0,000519584;0,003991468;25,00510786;24,8465;3,150694768;70,16309924;2,231904873;3,181023782;0,918789894;-0,343576509;25,54476133;1,830083643;27,03525994;-0,109143707;0,008249514;-0,12262725;306,7776641;306,9630545;0,000406565;65,79217491;0,007790851;22,14545621;22,15689394;-1,34E-06;77,20811692;33;8;1;0;53851,56051;RECT-3064-20250416-10_52_03;10296,4;2,989615385;3,46;0,135949311;-0,12262725;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,12262725;#DIV/0!;1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;7,355682747;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745052719;300,168;300,008;22,1573;22,1452;300,004;21,8401;400,003;100,63;0,100002;25,0071;24,8465;999,9;0;0;10055,6;0;0,221054;0,160339;306,97;306,802;0,0120888;300,008;22,1452;2,22968;2,22846;19,1772;19,1684;0,0500092;0;0;0;1,24;0,0500092;-5,29;0,71;34,687;40,25;37,187;40,562;37,375;0;0;0;121,8;0;2,989615385;19,16957204;-14,2307688;-5,177307692;15;1745052353;10:45:53;1745046648;1745052353;10;-0,021;-0,022;0,108;0,291;400;22;0,45;0,14;-0,119449251;0,021773227;0,012443601;1;0,000740373;0,001295923;0,000230236;1;2;2;02/Feb;3,01875;2,77516;0,0770041;0,076445;0,114124;0,113841;23874,8;27879,6;22665,1;27734,4;29093,8;35080,9;36330;44020,2;1,7344;2,24432;0,0829622;0;23,4834;999,9;60,8;28;22,9249;61,9514;11,4143;1;-0,215988;-0,236541;20,2997;5,19722;11,9501;4,9471;3,3;9999;9999;9999;220,2;1,8602;1,86081;1,86157;1,85724;1,85698;1,85792;1,85874;1,85834;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,164;0,3172;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,080711168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;101,2;6,1;0,841064;2,53906;1,54663;2,24243;1,49658;2,40723;34,3497;24,2101;18;340,096;696,011;24,2616;24,6099;30;24,5916;24,5863;16,857;9,63267;100;24,2593;300;22,1419;100,266;100,773
